"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Creating a new order with valid data and verifying the order is successful.","297","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jan 05 15:26:44 UTC 2026","broken","Mon Jan 05 15:26:44 UTC 2026","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Verify that the tires table is filled correctly and the tires list is opened.","131","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Jan 05 15:28:02 UTC 2026","broken","Mon Jan 05 15:28:02 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","198","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jan 05 15:28:11 UTC 2026","broken","Mon Jan 05 15:28:11 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","422","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 05 15:26:17 UTC 2026","broken","Mon Jan 05 15:26:18 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","347","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jan 05 15:26:29 UTC 2026","broken","Mon Jan 05 15:26:29 UTC 2026","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","151","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jan 05 15:26:52 UTC 2026","broken","Mon Jan 05 15:26:52 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","411","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jan 05 15:26:54 UTC 2026","broken","Mon Jan 05 15:26:55 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","376","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jan 05 15:26:46 UTC 2026","broken","Mon Jan 05 15:26:46 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","180","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 05 15:27:14 UTC 2026","broken","Mon Jan 05 15:27:15 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","229","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 05 15:27:05 UTC 2026","broken","Mon Jan 05 15:27:05 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","294","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 05 15:26:23 UTC 2026","broken","Mon Jan 05 15:26:23 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","391","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 05 15:26:24 UTC 2026","broken","Mon Jan 05 15:26:24 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","413","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 05 15:26:21 UTC 2026","broken","Mon Jan 05 15:26:21 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","155","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 05 15:26:12 UTC 2026","broken","Mon Jan 05 15:26:12 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","400","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jan 05 15:26:40 UTC 2026","broken","Mon Jan 05 15:26:40 UTC 2026","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","300","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 05 15:26:20 UTC 2026","broken","Mon Jan 05 15:26:20 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","191","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jan 05 15:27:33 UTC 2026","broken","Mon Jan 05 15:27:33 UTC 2026","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Creating a new account with valid data","386","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jan 05 15:26:36 UTC 2026","broken","Mon Jan 05 15:26:36 UTC 2026","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","355","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 05 15:26:41 UTC 2026","broken","Mon Jan 05 15:26:41 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","152","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jan 05 15:26:43 UTC 2026","broken","Mon Jan 05 15:26:43 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","164","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 05 15:26:17 UTC 2026","broken","Mon Jan 05 15:26:17 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","324","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Jan 05 15:26:39 UTC 2026","broken","Mon Jan 05 15:26:39 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
