"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","294","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jan 12 15:27:04 UTC 2026","broken","Mon Jan 12 15:27:04 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","261","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 12 15:27:08 UTC 2026","broken","Mon Jan 12 15:27:08 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","149","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jan 12 15:27:20 UTC 2026","broken","Mon Jan 12 15:27:20 UTC 2026","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Negative login check","177","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 12 15:26:48 UTC 2026","broken","Mon Jan 12 15:26:49 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","172","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jan 12 15:26:56 UTC 2026","broken","Mon Jan 12 15:26:57 UTC 2026","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Creating a new account with valid data","274","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jan 12 15:26:58 UTC 2026","broken","Mon Jan 12 15:26:59 UTC 2026","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Verify that the tires table is filled correctly and the tires list is opened.","272","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Jan 12 15:27:02 UTC 2026","broken","Mon Jan 12 15:27:02 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","143","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jan 12 15:27:07 UTC 2026","broken","Mon Jan 12 15:27:07 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","264","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 12 15:27:01 UTC 2026","broken","Mon Jan 12 15:27:02 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","120","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jan 12 15:28:24 UTC 2026","broken","Mon Jan 12 15:28:24 UTC 2026","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","309","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jan 12 15:27:29 UTC 2026","broken","Mon Jan 12 15:27:30 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Deleting all tires from cart.","114","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jan 12 15:27:18 UTC 2026","broken","Mon Jan 12 15:27:18 UTC 2026","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","128","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 12 15:27:39 UTC 2026","broken","Mon Jan 12 15:27:39 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","400","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 12 15:27:01 UTC 2026","broken","Mon Jan 12 15:27:01 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","154","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jan 12 15:27:57 UTC 2026","broken","Mon Jan 12 15:27:57 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Creating a new account with valid data","225","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jan 12 15:27:22 UTC 2026","broken","Mon Jan 12 15:27:22 UTC 2026","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Deleting all tires from cart.","218","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jan 12 15:26:54 UTC 2026","broken","Mon Jan 12 15:26:54 UTC 2026","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Creating a new order with valid data and verifying the order is successful.","172","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jan 12 15:28:15 UTC 2026","broken","Mon Jan 12 15:28:15 UTC 2026","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Negative login check","142","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jan 12 15:26:43 UTC 2026","broken","Mon Jan 12 15:26:44 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
