"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deleting all tires from cart.","11091","Deleting all tires from cart.","Tires CrossBrowserTest","Mon May 19 15:24:25 GMT 2025","broken","Mon May 19 15:24:36 GMT 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11098","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon May 19 15:26:34 GMT 2025","broken","Mon May 19 15:26:45 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","11699","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 19 15:22:57 GMT 2025","passed","Mon May 19 15:23:09 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","11310","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon May 19 15:26:35 GMT 2025","broken","Mon May 19 15:26:46 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that a user can successfully log in to the application using valid credentials.","11098","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon May 19 15:23:41 GMT 2025","broken","Mon May 19 15:23:52 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11064","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon May 19 15:27:22 GMT 2025","broken","Mon May 19 15:27:33 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Creating a new account with valid data","11373","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon May 19 15:25:51 GMT 2025","broken","Mon May 19 15:26:03 GMT 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","11689","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 19 15:22:28 GMT 2025","passed","Mon May 19 15:22:40 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","11045","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon May 19 15:25:24 GMT 2025","broken","Mon May 19 15:25:35 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","12259","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 19 15:21:39 GMT 2025","passed","Mon May 19 15:21:51 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","11065","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon May 19 15:24:48 GMT 2025","broken","Mon May 19 15:24:59 GMT 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","11501","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 19 15:22:15 GMT 2025","passed","Mon May 19 15:22:27 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","11189","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 19 15:23:17 GMT 2025","passed","Mon May 19 15:23:28 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","11769","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 19 15:22:50 GMT 2025","passed","Mon May 19 15:23:02 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","11143","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon May 19 15:26:05 GMT 2025","broken","Mon May 19 15:26:16 GMT 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Creating a new order with valid data and verifying the order is successful.","11271","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon May 19 15:25:26 GMT 2025","broken","Mon May 19 15:25:37 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11039","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon May 19 15:28:01 GMT 2025","broken","Mon May 19 15:28:12 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","10973","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon May 19 15:27:17 GMT 2025","broken","Mon May 19 15:27:28 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Creating a new order with valid data and verifying the order is successful.","11148","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon May 19 15:24:13 GMT 2025","broken","Mon May 19 15:24:24 GMT 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","10954","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon May 19 15:27:59 GMT 2025","broken","Mon May 19 15:28:10 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","12828","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 19 15:22:36 GMT 2025","passed","Mon May 19 15:22:49 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","11057","Deleting all tires from cart.","Tires CrossBrowserTest","Mon May 19 15:23:38 GMT 2025","broken","Mon May 19 15:23:49 GMT 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","11535","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 19 15:21:51 GMT 2025","passed","Mon May 19 15:22:03 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","11682","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon May 19 15:23:29 GMT 2025","passed","Mon May 19 15:23:41 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
