"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","224","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Oct 13 15:20:47 UTC 2025","broken","Mon Oct 13 15:20:47 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","157","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 13 15:20:23 UTC 2025","broken","Mon Oct 13 15:20:23 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","310","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Oct 13 15:21:06 UTC 2025","broken","Mon Oct 13 15:21:06 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","396","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Oct 13 15:20:44 UTC 2025","broken","Mon Oct 13 15:20:45 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","241","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 13 15:21:19 UTC 2025","broken","Mon Oct 13 15:21:20 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","179","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 13 15:20:26 UTC 2025","broken","Mon Oct 13 15:20:26 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","334","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Oct 13 15:20:38 UTC 2025","broken","Mon Oct 13 15:20:39 UTC 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","157","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 13 15:20:49 UTC 2025","broken","Mon Oct 13 15:20:49 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","319","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 13 15:20:46 UTC 2025","broken","Mon Oct 13 15:20:46 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","230","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Oct 13 15:20:41 UTC 2025","broken","Mon Oct 13 15:20:42 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that the tires table is filled correctly and the tires list is opened.","215","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Oct 13 15:21:59 UTC 2025","broken","Mon Oct 13 15:21:59 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that a user can successfully log in to the application using valid credentials.","195","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Oct 13 15:21:27 UTC 2025","broken","Mon Oct 13 15:21:27 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Creating a new order with valid data and verifying the order is successful.","209","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Oct 13 15:20:56 UTC 2025","broken","Mon Oct 13 15:20:56 UTC 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Negative login check","170","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 13 15:20:21 UTC 2025","broken","Mon Oct 13 15:20:21 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","268","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Oct 13 15:20:58 UTC 2025","broken","Mon Oct 13 15:20:59 UTC 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","184","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 13 15:20:28 UTC 2025","broken","Mon Oct 13 15:20:28 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","399","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 13 15:20:50 UTC 2025","broken","Mon Oct 13 15:20:51 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","168","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Oct 13 15:20:39 UTC 2025","broken","Mon Oct 13 15:20:39 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","193","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Oct 13 15:21:01 UTC 2025","broken","Mon Oct 13 15:21:01 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","246","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Oct 13 15:21:03 UTC 2025","broken","Mon Oct 13 15:21:03 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
