"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","180","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Aug 11 15:25:08 GMT 2025","broken","Mon Aug 11 15:25:08 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","191","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 11 15:23:26 GMT 2025","broken","Mon Aug 11 15:23:26 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","224","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Aug 11 15:24:08 GMT 2025","broken","Mon Aug 11 15:24:09 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Deleting all tires from cart.","132","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Aug 11 15:24:35 GMT 2025","broken","Mon Aug 11 15:24:35 GMT 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","252","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 11 15:23:25 GMT 2025","broken","Mon Aug 11 15:23:26 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","125","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 11 15:23:23 GMT 2025","broken","Mon Aug 11 15:23:23 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","254","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Aug 11 15:23:52 GMT 2025","broken","Mon Aug 11 15:23:52 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Creating a new order with valid data and verifying the order is successful.","163","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Aug 11 15:23:58 GMT 2025","broken","Mon Aug 11 15:23:58 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Creating a new order with valid data and verifying the order is successful.","143","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Aug 11 15:24:43 GMT 2025","broken","Mon Aug 11 15:24:43 GMT 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","307","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Aug 11 15:23:48 GMT 2025","broken","Mon Aug 11 15:23:49 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","148","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 11 15:24:09 GMT 2025","broken","Mon Aug 11 15:24:09 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","254","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 11 15:23:48 GMT 2025","broken","Mon Aug 11 15:23:48 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","136","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Aug 11 15:25:17 GMT 2025","broken","Mon Aug 11 15:25:17 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","165","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 11 15:23:44 GMT 2025","broken","Mon Aug 11 15:23:44 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","205","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Aug 11 15:25:00 GMT 2025","broken","Mon Aug 11 15:25:00 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","220","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Aug 11 15:23:37 GMT 2025","broken","Mon Aug 11 15:23:37 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","109","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Aug 11 15:23:55 GMT 2025","broken","Mon Aug 11 15:23:55 GMT 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
