"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Creating a new account with valid data","11070","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Apr 28 15:24:47 GMT 2025","broken","Mon Apr 28 15:24:58 GMT 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Creating a new order with valid data and verifying the order is successful.","11580","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Apr 28 15:24:03 GMT 2025","broken","Mon Apr 28 15:24:14 GMT 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Negative login check","11611","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 28 15:21:20 GMT 2025","passed","Mon Apr 28 15:21:31 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","11325","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Apr 28 15:23:30 GMT 2025","broken","Mon Apr 28 15:23:41 GMT 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Negative login check","11432","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 28 15:21:53 GMT 2025","passed","Mon Apr 28 15:22:04 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","11703","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 28 15:21:39 GMT 2025","passed","Mon Apr 28 15:21:51 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","11660","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 28 15:21:26 GMT 2025","passed","Mon Apr 28 15:21:37 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11333","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Apr 28 15:26:12 GMT 2025","broken","Mon Apr 28 15:26:23 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that the tires table is filled correctly and the tires list is opened.","10940","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Apr 28 15:25:30 GMT 2025","broken","Mon Apr 28 15:25:41 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","11653","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 28 15:21:08 GMT 2025","passed","Mon Apr 28 15:21:19 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","11218","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Apr 28 15:23:49 GMT 2025","broken","Mon Apr 28 15:24:00 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Verify that a user can successfully log in to the application using valid credentials.","11141","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Apr 28 15:22:37 GMT 2025","broken","Mon Apr 28 15:22:48 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Negative login check","11664","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 28 15:21:25 GMT 2025","passed","Mon Apr 28 15:21:36 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11196","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Apr 28 15:26:25 GMT 2025","broken","Mon Apr 28 15:26:36 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11104","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Apr 28 15:25:52 GMT 2025","broken","Mon Apr 28 15:26:03 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Deleting all tires from cart.","11176","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Apr 28 15:23:10 GMT 2025","broken","Mon Apr 28 15:23:21 GMT 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
