"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deleting all tires from cart.","11158","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Apr 14 15:22:34 GMT 2025","broken","Mon Apr 14 15:22:45 GMT 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Creating a new order with valid data and verifying the order is successful.","11552","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Apr 14 15:23:22 GMT 2025","broken","Mon Apr 14 15:23:33 GMT 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Negative login check","11166","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 14 15:20:50 GMT 2025","passed","Mon Apr 14 15:21:01 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","11276","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 14 15:21:03 GMT 2025","passed","Mon Apr 14 15:21:14 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11028","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Apr 14 15:25:30 GMT 2025","broken","Mon Apr 14 15:25:41 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Creating a new order with valid data and verifying the order is successful.","11277","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Apr 14 15:22:46 GMT 2025","broken","Mon Apr 14 15:22:58 GMT 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Negative login check","11631","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 14 15:20:24 GMT 2025","passed","Mon Apr 14 15:20:36 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","11729","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 14 15:21:13 GMT 2025","passed","Mon Apr 14 15:21:25 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","11923","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 14 15:20:14 GMT 2025","passed","Mon Apr 14 15:20:25 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11184","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Apr 14 15:25:10 GMT 2025","broken","Mon Apr 14 15:25:21 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11146","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Apr 14 15:25:49 GMT 2025","broken","Mon Apr 14 15:26:00 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","12430","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 14 15:20:11 GMT 2025","passed","Mon Apr 14 15:20:23 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","11172","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Apr 14 15:22:39 GMT 2025","broken","Mon Apr 14 15:22:51 GMT 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","11638","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 14 15:21:16 GMT 2025","passed","Mon Apr 14 15:21:27 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","11212","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Apr 14 15:24:05 GMT 2025","broken","Mon Apr 14 15:24:16 GMT 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Verify that a user can successfully log in to the application using valid credentials.","11097","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Apr 14 15:21:56 GMT 2025","broken","Mon Apr 14 15:22:08 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","11121","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Apr 14 15:23:58 GMT 2025","broken","Mon Apr 14 15:24:09 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","11755","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 14 15:20:43 GMT 2025","passed","Mon Apr 14 15:20:55 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","11160","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Apr 14 15:22:11 GMT 2025","broken","Mon Apr 14 15:22:22 GMT 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","11370","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Apr 14 15:20:37 GMT 2025","passed","Mon Apr 14 15:20:49 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","11111","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Apr 14 15:21:35 GMT 2025","broken","Mon Apr 14 15:21:46 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11133","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Apr 14 15:24:33 GMT 2025","broken","Mon Apr 14 15:24:44 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that the tires table is filled correctly and the tires list is opened.","11105","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Apr 14 15:24:48 GMT 2025","broken","Mon Apr 14 15:24:59 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Creating a new account with valid data","11134","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Apr 14 15:23:22 GMT 2025","broken","Mon Apr 14 15:23:33 GMT 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Creating a new order with valid data and verifying the order is successful.","11333","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Apr 14 15:23:13 GMT 2025","broken","Mon Apr 14 15:23:24 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
