"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Creating a new order with valid data and verifying the order is successful.","192","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Dec 15 15:25:57 UTC 2025","broken","Mon Dec 15 15:25:58 UTC 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","228","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Dec 15 15:26:19 UTC 2025","broken","Mon Dec 15 15:26:19 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","215","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 15 15:25:45 UTC 2025","broken","Mon Dec 15 15:25:46 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","151","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 15 15:26:23 UTC 2025","broken","Mon Dec 15 15:26:23 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","157","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Dec 15 15:25:51 UTC 2025","broken","Mon Dec 15 15:25:52 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Creating a new account with valid data","157","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Dec 15 15:27:13 UTC 2025","broken","Mon Dec 15 15:27:13 UTC 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Deleting all tires from cart.","156","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Dec 15 15:25:54 UTC 2025","broken","Mon Dec 15 15:25:55 UTC 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that the tires table is filled correctly and the tires list is opened.","132","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Dec 15 15:26:16 UTC 2025","broken","Mon Dec 15 15:26:17 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Creating a new account with valid data","451","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Dec 15 15:26:00 UTC 2025","broken","Mon Dec 15 15:26:01 UTC 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Verify that the tires table is filled correctly and the tires list is opened.","169","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Dec 15 15:27:21 UTC 2025","broken","Mon Dec 15 15:27:21 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","405","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 15 15:25:55 UTC 2025","broken","Mon Dec 15 15:25:55 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","365","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Dec 15 15:26:10 UTC 2025","broken","Mon Dec 15 15:26:10 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Deleting all tires from cart.","157","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Dec 15 15:26:56 UTC 2025","broken","Mon Dec 15 15:26:56 UTC 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Creating a new account with valid data","151","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Dec 15 15:26:14 UTC 2025","broken","Mon Dec 15 15:26:14 UTC 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","333","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 15 15:25:48 UTC 2025","broken","Mon Dec 15 15:25:48 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","135","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 15 15:26:39 UTC 2025","broken","Mon Dec 15 15:26:40 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","158","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Dec 15 15:27:30 UTC 2025","broken","Mon Dec 15 15:27:30 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Creating a new order with valid data and verifying the order is successful.","147","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Dec 15 15:27:05 UTC 2025","broken","Mon Dec 15 15:27:05 UTC 2025","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Negative login check","164","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 15 15:25:42 UTC 2025","broken","Mon Dec 15 15:25:42 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","347","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 15 15:26:02 UTC 2025","broken","Mon Dec 15 15:26:02 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","175","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 15 15:25:40 UTC 2025","broken","Mon Dec 15 15:25:40 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","314","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Dec 15 15:25:48 UTC 2025","broken","Mon Dec 15 15:25:48 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
