"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","11477","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 13:47:31 GMT 2025","passed","Thu Feb 20 13:47:42 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","2677","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Thu Feb 20 13:49:37 GMT 2025","passed","Thu Feb 20 13:49:39 GMT 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Verify that a user can successfully log in to the application using valid credentials.","0","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Thu Feb 20 13:46:24 GMT 2025","skipped","Thu Feb 20 13:46:24 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Creating a new account with valid data","2821","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Thu Feb 20 13:49:35 GMT 2025","passed","Thu Feb 20 13:49:38 GMT 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Verify that the tires table is filled correctly and the tires list is opened.","0","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Thu Feb 20 13:46:25 GMT 2025","skipped","Thu Feb 20 13:46:25 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","1659","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 13:46:58 GMT 2025","passed","Thu Feb 20 13:47:00 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","22124","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 13:46:33 GMT 2025","passed","Thu Feb 20 13:46:55 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","0","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Thu Feb 20 13:46:24 GMT 2025","skipped","Thu Feb 20 13:46:24 GMT 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Opening browser","0","setUp","Tires CrossBrowserTest","Thu Feb 20 13:46:25 GMT 2025","broken","Thu Feb 20 13:46:25 GMT 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","setUp"
"Creating a new account with valid data","0","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Thu Feb 20 13:46:25 GMT 2025","skipped","Thu Feb 20 13:46:25 GMT 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","0","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Thu Feb 20 13:46:24 GMT 2025","skipped","Thu Feb 20 13:46:24 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
