"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","213","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Sep 29 15:22:19 UTC 2025","broken","Mon Sep 29 15:22:19 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","223","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 29 15:20:37 UTC 2025","broken","Mon Sep 29 15:20:37 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","259","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Sep 29 15:20:56 UTC 2025","broken","Mon Sep 29 15:20:56 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Verify that a user can successfully log in to the application using valid credentials.","280","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Sep 29 15:20:43 UTC 2025","broken","Mon Sep 29 15:20:43 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","127","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Sep 29 15:21:14 UTC 2025","broken","Mon Sep 29 15:21:14 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","166","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 29 15:20:51 UTC 2025","broken","Mon Sep 29 15:20:51 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","187","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Sep 29 15:21:05 UTC 2025","broken","Mon Sep 29 15:21:05 UTC 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Verify that a user can successfully log in to the application using valid credentials.","198","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Sep 29 15:20:58 UTC 2025","broken","Mon Sep 29 15:20:58 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Creating a new order with valid data and verifying the order is successful.","340","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Sep 29 15:20:50 UTC 2025","broken","Mon Sep 29 15:20:50 UTC 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Verify that a user can successfully log in to the application using valid credentials.","201","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Sep 29 15:21:38 UTC 2025","broken","Mon Sep 29 15:21:38 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Creating a new account with valid data","211","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Sep 29 15:22:03 UTC 2025","broken","Mon Sep 29 15:22:03 UTC 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","321","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 29 15:20:59 UTC 2025","broken","Mon Sep 29 15:21:00 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","227","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Sep 29 15:21:02 UTC 2025","broken","Mon Sep 29 15:21:02 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","141","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Sep 29 15:21:12 UTC 2025","broken","Mon Sep 29 15:21:12 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","209","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 29 15:21:21 UTC 2025","broken","Mon Sep 29 15:21:22 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","176","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 29 15:20:35 UTC 2025","broken","Mon Sep 29 15:20:35 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","250","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Sep 29 15:20:59 UTC 2025","broken","Mon Sep 29 15:20:59 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","340","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Sep 29 15:20:40 UTC 2025","broken","Mon Sep 29 15:20:40 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","122","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Sep 29 15:21:09 UTC 2025","broken","Mon Sep 29 15:21:09 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
