"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Creating a new order with valid data and verifying the order is successful.","162","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Feb 09 15:57:42 UTC 2026","broken","Mon Feb 09 15:57:42 UTC 2026","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Negative login check","161","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 09 15:57:08 UTC 2026","broken","Mon Feb 09 15:57:08 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","198","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Feb 09 15:57:21 UTC 2026","broken","Mon Feb 09 15:57:22 UTC 2026","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Verify that a user can successfully log in to the application using valid credentials.","374","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Feb 09 15:57:37 UTC 2026","broken","Mon Feb 09 15:57:37 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","162","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Feb 09 15:57:15 UTC 2026","broken","Mon Feb 09 15:57:15 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","239","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Feb 09 15:57:30 UTC 2026","broken","Mon Feb 09 15:57:31 UTC 2026","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Creating a new order with valid data and verifying the order is successful.","144","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Feb 09 15:58:40 UTC 2026","broken","Mon Feb 09 15:58:40 UTC 2026","tests.OrderTest","FireFox","tests.OrderTest","checkCreateOrder"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","174","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Feb 09 15:57:51 UTC 2026","broken","Mon Feb 09 15:57:52 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","224","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Feb 09 15:59:06 UTC 2026","broken","Mon Feb 09 15:59:07 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Creating a new account with valid data","122","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Feb 09 15:58:48 UTC 2026","broken","Mon Feb 09 15:58:49 UTC 2026","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Deleting all tires from cart.","120","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Feb 09 15:57:39 UTC 2026","broken","Mon Feb 09 15:57:39 UTC 2026","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","124","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 09 15:58:03 UTC 2026","broken","Mon Feb 09 15:58:04 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","358","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 09 15:57:28 UTC 2026","broken","Mon Feb 09 15:57:29 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","347","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 09 15:57:22 UTC 2026","broken","Mon Feb 09 15:57:23 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","150","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 09 15:57:11 UTC 2026","broken","Mon Feb 09 15:57:11 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","110","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 09 15:57:10 UTC 2026","broken","Mon Feb 09 15:57:10 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","120","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Feb 09 15:58:31 UTC 2026","broken","Mon Feb 09 15:58:31 UTC 2026","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","139","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 09 15:57:13 UTC 2026","broken","Mon Feb 09 15:57:13 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","166","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 09 15:57:32 UTC 2026","broken","Mon Feb 09 15:57:32 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","145","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Feb 09 15:57:49 UTC 2026","broken","Mon Feb 09 15:57:49 UTC 2026","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","216","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 09 15:57:34 UTC 2026","broken","Mon Feb 09 15:57:35 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","129","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 09 15:58:13 UTC 2026","broken","Mon Feb 09 15:58:13 UTC 2026","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","170","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 09 15:57:06 UTC 2026","broken","Mon Feb 09 15:57:06 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","178","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 09 15:57:29 UTC 2026","broken","Mon Feb 09 15:57:29 UTC 2026","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","120","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Feb 09 15:58:57 UTC 2026","broken","Mon Feb 09 15:58:58 UTC 2026","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Deleting all tires from cart.","169","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Feb 09 15:57:17 UTC 2026","broken","Mon Feb 09 15:57:17 UTC 2026","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
