"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","12091","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 21 15:23:31 GMT 2025","passed","Mon Jul 21 15:23:43 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","11611","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jul 21 15:25:01 GMT 2025","broken","Mon Jul 21 15:25:13 GMT 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that the tires table is filled correctly and the tires list is opened.","11709","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Jul 21 15:27:01 GMT 2025","broken","Mon Jul 21 15:27:13 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","11876","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 21 15:23:03 GMT 2025","passed","Mon Jul 21 15:23:15 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Creating a new order with valid data and verifying the order is successful.","11728","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jul 21 15:25:38 GMT 2025","broken","Mon Jul 21 15:25:50 GMT 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Verify that the tires table is filled correctly and the tires list is opened.","11601","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Jul 21 15:27:45 GMT 2025","broken","Mon Jul 21 15:27:57 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","11561","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 21 15:23:11 GMT 2025","passed","Mon Jul 21 15:23:22 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","12159","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 21 15:23:16 GMT 2025","passed","Mon Jul 21 15:23:28 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","12151","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 21 15:23:00 GMT 2025","passed","Mon Jul 21 15:23:12 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11543","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jul 21 15:28:29 GMT 2025","broken","Mon Jul 21 15:28:40 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11466","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jul 21 15:29:12 GMT 2025","broken","Mon Jul 21 15:29:24 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","11815","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 21 15:23:42 GMT 2025","passed","Mon Jul 21 15:23:54 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","11685","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jul 21 15:24:24 GMT 2025","broken","Mon Jul 21 15:24:36 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkValidLogin"
"Deleting all tires from cart.","11680","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jul 21 15:25:08 GMT 2025","broken","Mon Jul 21 15:25:20 GMT 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Deleting all tires from cart.","11408","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Jul 21 15:25:31 GMT 2025","broken","Mon Jul 21 15:25:42 GMT 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","11896","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 21 15:23:48 GMT 2025","passed","Mon Jul 21 15:23:59 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","11697","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Jul 21 15:24:31 GMT 2025","broken","Mon Jul 21 15:24:43 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Negative login check","13600","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 21 15:22:56 GMT 2025","passed","Mon Jul 21 15:23:10 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","11761","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Jul 21 15:26:52 GMT 2025","broken","Mon Jul 21 15:27:04 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Creating a new order with valid data and verifying the order is successful.","11898","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Jul 21 15:25:46 GMT 2025","broken","Mon Jul 21 15:25:58 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","11513","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Jul 21 15:28:06 GMT 2025","broken","Mon Jul 21 15:28:17 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Negative login check","12056","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 21 15:23:23 GMT 2025","passed","Mon Jul 21 15:23:35 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","12209","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 21 15:23:46 GMT 2025","passed","Mon Jul 21 15:23:58 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","11942","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Jul 21 15:24:01 GMT 2025","passed","Mon Jul 21 15:24:13 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","11615","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Jul 21 15:26:15 GMT 2025","broken","Mon Jul 21 15:26:27 GMT 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","11591","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Jul 21 15:27:38 GMT 2025","broken","Mon Jul 21 15:27:50 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
