"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","1738","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 24 15:21:41 GMT 2025","passed","Mon Feb 24 15:21:43 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","3555","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Feb 24 15:22:36 GMT 2025","passed","Mon Feb 24 15:22:40 GMT 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Creating a new order with valid data and verifying the order is successful.","17158","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Feb 24 15:23:36 GMT 2025","broken","Mon Feb 24 15:23:53 GMT 2025","tests.OrderTest","Edge","tests.OrderTest","checkCreateOrder"
"Negative login check","12085","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 24 15:20:55 GMT 2025","passed","Mon Feb 24 15:21:08 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Creating a new account with valid data","2978","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Feb 24 15:22:29 GMT 2025","passed","Mon Feb 24 15:22:32 GMT 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","12318","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 24 15:21:58 GMT 2025","passed","Mon Feb 24 15:22:10 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","2948","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Feb 24 15:23:59 GMT 2025","passed","Mon Feb 24 15:24:02 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","22095","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 24 15:20:05 GMT 2025","passed","Mon Feb 24 15:20:27 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","12591","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Feb 24 15:21:21 GMT 2025","passed","Mon Feb 24 15:21:34 GMT 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that a user can successfully log in to the application using valid credentials.","13198","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Feb 24 15:21:39 GMT 2025","passed","Mon Feb 24 15:21:52 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
"Negative login check","11718","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 24 15:20:55 GMT 2025","passed","Mon Feb 24 15:21:06 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","12227","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 24 15:22:12 GMT 2025","passed","Mon Feb 24 15:22:25 GMT 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","12043","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 24 15:20:30 GMT 2025","passed","Mon Feb 24 15:20:42 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","13139","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Feb 24 15:21:56 GMT 2025","passed","Mon Feb 24 15:22:09 GMT 2025","tests.CartTest","FireFox","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","1651","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 24 15:20:28 GMT 2025","passed","Mon Feb 24 15:20:30 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","1357","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Feb 24 15:20:50 GMT 2025","passed","Mon Feb 24 15:20:51 GMT 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","3595","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Feb 24 15:24:04 GMT 2025","passed","Mon Feb 24 15:24:07 GMT 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","15010","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Feb 24 15:23:33 GMT 2025","passed","Mon Feb 24 15:23:48 GMT 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
