"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Creating a new account with valid data","253","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Nov 10 15:23:05 UTC 2025","broken","Mon Nov 10 15:23:05 UTC 2025","tests.RegistrationTest","Chrome","tests.RegistrationTest","checkCreateNewAccount"
"Creating a new order with valid data and verifying the order is successful.","179","Verify that an order can be created with valid data.","Tires CrossBrowserTest","Mon Nov 10 15:23:03 UTC 2025","broken","Mon Nov 10 15:23:03 UTC 2025","tests.OrderTest","Chrome","tests.OrderTest","checkCreateOrder"
"Negative login check","193","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 10 15:22:57 UTC 2025","broken","Mon Nov 10 15:22:57 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","162","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Nov 10 15:23:28 UTC 2025","broken","Mon Nov 10 15:23:28 UTC 2025","tests.CartTest","Edge","tests.CartTest","checkDeleteAllItemsFromCart"
"Negative login check","275","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 10 15:23:23 UTC 2025","broken","Mon Nov 10 15:23:23 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Negative login check","151","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 10 15:22:58 UTC 2025","broken","Mon Nov 10 15:22:58 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","284","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Nov 10 15:23:35 UTC 2025","broken","Mon Nov 10 15:23:35 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","252","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 10 15:22:52 UTC 2025","broken","Mon Nov 10 15:22:52 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Negative login check","217","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 10 15:23:16 UTC 2025","broken","Mon Nov 10 15:23:16 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","218","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Nov 10 15:23:07 UTC 2025","broken","Mon Nov 10 15:23:07 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","192","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 10 15:23:27 UTC 2025","broken","Mon Nov 10 15:23:28 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","186","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Nov 10 15:23:40 UTC 2025","broken","Mon Nov 10 15:23:40 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","145","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Nov 10 15:24:45 UTC 2025","broken","Mon Nov 10 15:24:45 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Creating a new account with valid data","121","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Nov 10 15:23:33 UTC 2025","broken","Mon Nov 10 15:23:33 UTC 2025","tests.RegistrationTest","Edge","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","237","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 10 15:23:13 UTC 2025","broken","Mon Nov 10 15:23:13 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkInvalidLogin"
"Verify that the tires table is filled correctly and the tires list is opened.","163","Verify that the tires table is filled correctly.","Tires CrossBrowserTest","Mon Nov 10 15:24:37 UTC 2025","broken","Mon Nov 10 15:24:37 UTC 2025","tests.TiresCalculateTest","FireFox","tests.TiresCalculateTest","checkFillingTiresTable"
"Negative login check","126","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 10 15:23:56 UTC 2025","broken","Mon Nov 10 15:23:56 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Verify that a user can successfully log in to the application using valid credentials.","255","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Nov 10 15:23:25 UTC 2025","broken","Mon Nov 10 15:23:26 UTC 2025","tests.LoginTest","Edge","tests.LoginTest","checkValidLogin"
"Verify that an error message 'User  not authenticated' is displayed when a user tries to add a tire to the cart without being logged in.","133","Verify that an error message is displayed when trying to add a tire to the cart without logging in.","Tires CrossBrowserTest","Mon Nov 10 15:23:37 UTC 2025","broken","Mon Nov 10 15:23:37 UTC 2025","tests.TiresCalculateTest","Edge","tests.TiresCalculateTest","checkAddToCartIfUserNotLogged"
"Negative login check","147","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 10 15:22:53 UTC 2025","broken","Mon Nov 10 15:22:54 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalidLogin"
"Verify that a success message is displayed when a logged-in user adds a tire to the cart.","266","Verify that a tire can be added to the cart when the user is logged in.","Tires CrossBrowserTest","Mon Nov 10 15:23:12 UTC 2025","broken","Mon Nov 10 15:23:12 UTC 2025","tests.TiresCalculateTest","Chrome","tests.TiresCalculateTest","checkAddToCartIfUserLogged"
"Creating a new account with valid data","161","Verify that a new account can be created with valid data","Tires CrossBrowserTest","Mon Nov 10 15:24:28 UTC 2025","broken","Mon Nov 10 15:24:29 UTC 2025","tests.RegistrationTest","FireFox","tests.RegistrationTest","checkCreateNewAccount"
"Negative login check","236","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 10 15:23:40 UTC 2025","broken","Mon Nov 10 15:23:40 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Negative login check","154","Check that user cannot log in with invalid data.","Tires CrossBrowserTest","Mon Nov 10 15:23:48 UTC 2025","broken","Mon Nov 10 15:23:48 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkInvalidLogin"
"Deleting all tires from cart.","224","Deleting all tires from cart.","Tires CrossBrowserTest","Mon Nov 10 15:23:02 UTC 2025","broken","Mon Nov 10 15:23:02 UTC 2025","tests.CartTest","Chrome","tests.CartTest","checkDeleteAllItemsFromCart"
"Verify that a user can successfully log in to the application using valid credentials.","134","Verify that a user can log in with valid credentials.","Tires CrossBrowserTest","Mon Nov 10 15:24:04 UTC 2025","broken","Mon Nov 10 15:24:04 UTC 2025","tests.LoginTest","FireFox","tests.LoginTest","checkValidLogin"
